employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1309,Christina,Wilkinson,christina.wilkinson@mitchell-marks.com,2020-05-29,Software Engineer,HR,"$140,020.55",2003,859 Yolanda Land Suite 128,Port Bryanville,NJ,78267,1985-03-14,Active
1310,Melvin,Roberts,melvin.roberts@harris.com,2024-10-27,Data Analyst,Sales,112963.45,2003,196 Williams Prairie,New Brandon,PW,63441,1984-06-17,On Leave
1311,Joseph,Williams,joseph.williams@rodriguez.com,2018-11-04,data analyst,HR,130449.15,2003,41271 Kimberly Plaza Apt. 773,West Andrewshire,AZ,57237,1966-01-20,On Leave
1312,Jeremy,Gomez,jeremy.gomez@leblanc.com,2026-01-01,Software Engineer,Marketing,96765.96,,7659 Alvarez Stravenue,Shannonville,NV,40301,2001-02-22,Inactive
1313,Kevin,Velez,kevin.velez@rivera.com,2016-06-01,Sales Representative,Marketing,"$131,577.68",2001,94427 Dorothy Drives,Richardfort,FL,01850,1961-09-06,Inactive
1314,James,Hughes,james.hughes@howell.info,2025-08-27,hr specialist,analytics,41694.94,2002,298 Wendy Trace Suite 939,Ramirezstad,ID,21140,1975-12-24,On Leave
1315,Oscar,Martinez,oscar.martinez@jacobson.com,2021-01-23,Data Analyst,Sales,"$137,340.87",2002,43881 Sherry Canyon Apt. 255,Susanborough,PW,70668,1978-04-09,Active
1316,Jamie,Barrera,jamie.barrera@company,2025-03-30,PROJECT MANAGER,SALES,110895.86,,9674 Shelley Points Apt. 202,Stevenport,KS,88610,1966-02-02,On Leave
1317,Alyssa,Douglas,alyssa.douglas@taylor.com,2017-10-20,Project Manager,HR,106833.91,,718 Morgan Green Apt. 532,East Amy,MH,38857,2000-12-27,Active
1318,Laura,Ramos,laura.ramos@hines-benton.com,2020-06-08,Data Analyst,Marketing,49832.96,2003,531 Kelly Loop,West Rebecca,CO,11424,1990-03-08,Active
1319,Teresa,Fischer,teresa.fischer@gonzalez.com,2021-03-28,sales representative,sales,93920.74,2001,043 Emily Freeway,Lake Karaton,WY,94912,2002-04-11,Inactive
1320,Eddie,Lawrence,eddie.lawrence@barnett-kelly.com,2022-04-27,Data Analyst,HR,80128.81,2003,48775 Goodman Court,North Brian,VT,50536,1964-06-04,On Leave
1321,Sandy,Pope,SANDY.POPE@JOHNSON-LEE.COM,2026-01-11,SALES REPRESENTATIVE,hr,"$128,549.87",2001,782 Natalie Key,New Denise,WV,99125,1990-11-20,Active
1322,Kaitlyn,Morris,kaitlyn.morris@aguilar-torres.com,2023-02-23,Sales Representative,Analytics,68852.23,2002,0212 Kimberly Mission,Emilyborough,PA,59390,1978-06-26,Active
1323,John,Arnold,,2019-11-10,Project Manager,IT,"$55,465.14",2003,9032 Jefferson Keys,Brewertown,IA,02927,1986-08-13,Inactive
1324,Ashley,Robinson,,2023-02-27,HR Specialist,Marketing,71355.29,2003,7510 Aaron Trail Suite 348,Danielsshire,OK,36305,1983-02-28,Inactive
1325,Ashley,Avila,ashley.avila@lopez.org,2023-03-01,Project Manager,Marketing,"$71,913.73",2001,99161 Christopher Island,Wrightshire,AR,63338,1970-09-02,Inactive
1326,Guy,Wilson,guy.wilson@wallace.com,2022-12-28,Sales Representative,Sales,107092.13,,2988 Rios Way,Port Samanthaport,ND,50262,1967-06-23,Inactive
1327,David,Wilson,david.wilson@chavez.com,2025-09-23,HR SPECIALIST,sales,149631.89,2003,9950 Lutz Cliffs Apt. 368,North Taylorborough,NC,41118,1964-11-06,On Leave
1328,Jordan,Mayo,JORDAN.MAYO@RIGGS.NET,2018-06-04,Sales Representative,Analytics,130414.98,2003,36426 Brittney Divide,Lake Roberthaven,AL,35043,1998-04-12,Inactive
1329,Jacqueline,Hall,jacqueline.hall@mcguire-ford.com,2025-04-22,Sales Representative,Analytics,"$50,547.77",2002,278 Miller Via Apt. 385,East Gary,GU,19650,1990-05-27,Inactive
1330,Nancy,Foster,nancy.foster@morgan.com,2018-10-09,software engineer,IT,44504.5,,011 Andrea Point,Castroview,ND,73007,2001-05-12,Inactive
1331,Daniel,Johnson,daniel.johnson@robertson-wilson.net,2026-03-11,Project Manager,Analytics,"$130,234.42",2002,2543 Richard Track Apt. 965,Lake Destiny,WI,73945,1994-02-08,Inactive
1332,Desiree,Weaver,desiree.weaver@collins-white.com,2019-02-27,PROJECT MANAGER,IT,139303.27,2003,258 Debra Parkway,Peterland,NE,80066,2003-04-28,On Leave
1333,Natalie,Rodriguez,natalie.rodriguez@mccann.info,2020-01-29,Sales Representative,Analytics,134340.98,,74492 Levine Gateway,Tinachester,MP,73962,1964-08-17,Inactive
1334,Teresa,Anderson,teresa.anderson@phillips-mckenzie.com,2022-12-13,Sales Representative,HR,47794.93,2002,998 Stout Throughway Apt. 304,Pateltown,RI,11861,1963-09-13,Inactive
1335,Hannah,Espinoza,hannah.espinoza@hamilton.biz,2025-07-21,Sales Representative,Sales,65518.49,2003,65704 Jacobs Harbor Suite 935,New Susantown,MA,51492,1963-09-14,Active
1336,Benjamin,Caldwell,BENJAMIN.CALDWELL@CASTILLO.COM,2024-12-01,PROJECT MANAGER,it,148878.13,2001,1630 Moss Prairie Suite 132,Ianmouth,RI,09643,1984-07-15,Active
1337,Sydney,Williams,sydney.williams@hansen.info,2022-08-13,Project Manager,Sales,113271.74,2002,423 Samantha Pike Apt. 416,Michaelport,IN,86426,1993-09-24,On Leave
1338,Ronald,Sparks,ronald.sparks@castillo.com,2022-09-08,Sales Representative,Sales,125015.5,2001,1076 Nicholas Squares,West Ryan,ME,91122,1993-12-29,Inactive
1339,Ernest,Johnson,ernest.johnson@barnes.com,2023-10-06,hr specialist,marketing,"$146,107.53",2002,7352 Gary Drive Apt. 419,Martinton,NE,99492,1979-05-02,On Leave
1340,Karen,Sims,karen.sims@bennett-padilla.com,2016-05-31,Sales Representative,Analytics,72376.48,2002,58191 Gutierrez Locks Apt. 487,Knoxstad,WY,19670,2001-07-10,Active
1341,Joseph,Williams,joseph.williams@nunez-hill.com,2021-05-30,HR Specialist,IT,93288.11,2002,786 Young Corner,South John,KY,06980,1971-10-03,Inactive
1342,David,Davies,david@rule.com,2021-08-14,project manager,MARKETING,"$76,429.65",2002,07271 Jennifer Trafficway Apt. 596,Port Troy,AL,57812,1964-09-27,Active
1343,Kelly,Gutierrez,kelly.gutierrez@campbell.com,2024-02-13,Sales Representative,IT,81579.97,,1941 Adams Square Apt. 015,Dunlapville,MS,32923,1971-05-20,Inactive
1344,Kelly,Anderson,kelly.anderson@coffey-jenkins.info,2023-08-22,Sales Representative,Sales,72880.23,,2875 Holly Ranch,Devinberg,DC,11496,1977-02-24,On Leave
1345,Robert,Hatfield,robert.hatfield@gonzalez.info,2022-09-26,Data Analyst,HR,"$61,682.55",2002,8761 Maria Circle,Stephanieview,MI,17783,1973-11-21,Active
1346,Steven,Mcguire,steven.mcguire@price-wright.com,2025-10-09,HR Specialist,IT,86680.42,2001,1728 Timothy Plain,Chavezport,MP,56632,1978-11-06,Active
1347,Judy,Campbell,judy.campbell@choi.info,2021-05-04,data analyst,HR,141294.68,,9660 Crystal Prairie Apt. 872,Jenkinsside,MA,74245,1997-09-27,Inactive
1348,Alexis,Barnett,ALEXIS.BARNETT@SMITH.COM,2019-12-28,HR Specialist,HR,126754.96,2001,5813 Ellen Burg,Christensenshire,SD,42253,1979-06-15,On Leave
1349,Victoria,Cox,victoria.cox@davis.com,2024-05-23,Data Analyst,IT,"$79,893.96",,09041 Elizabeth Road Apt. 963,Port Jessicatown,CA,88710,1981-04-21,Active
1350,Jennifer,Koch,JENNIFER.KOCH@HAYES.NET,2025-08-30,Software Engineer,Sales,"$139,850.15",2003,217 Jesse Prairie Apt. 701,Mooretown,ND,19807,1973-02-08,Active
1351,Justin,Rivers,justin.rivers@martin-nichols.com,2025-09-29,HR Specialist,IT,"$131,992.62",,9129 Alicia Throughway,Baileyport,MI,79564,1966-09-02,Active
1352,Dale,Newton,dale.newton@obrien-adams.com,2020-08-26,Sales Representative,HR,"$124,934.34",2002,66615 Sawyer Route,New Jessica,NE,36181,1966-01-11,Inactive
1353,Emily,Hanna,emily.hanna@brown-brown.info,2024-02-16,HR Specialist,HR,81139.87,2002,3128 Matthew Lake,East Melissa,SC,55928,1982-09-05,Active
1354,Matthew,Adams,matthew.adams@owens-gutierrez.com,2016-06-06,HR Specialist,IT,97349.7,2001,71949 Martinez Track,Vazquezfort,WY,63962,1966-06-26,Inactive
1355,Mark,Ross,MARK.ROSS@LITTLE.ORG,2017-12-10,Software Engineer,Sales,60728.72,2003,487 Bennett Grove,Lamberttown,AR,64362,1982-12-25,Inactive
1356,Jason,Davidson,JASON.DAVIDSON@ABBOTT.COM,2018-08-07,HR Specialist,Marketing,"$43,491.84",,61591 Bryan Park Apt. 311,Nicolaschester,MS,43991,1968-04-08,On Leave
1357,Cindy,Williams,cindy.williams@lopez.com,2026-09-20,SOFTWARE ENGINEER,MARKETING,41190.43,2003,417 Taylor Port Apt. 255,Seanland,CA,16930,1983-08-14,Active
1358,Donald,Fields,,2025-01-02,Software Engineer,IT,108290.77,2003,90642 Petersen Stream Apt. 243,Alishastad,PW,53910,1979-01-04,On Leave
1359,Mary,Nicholson,mary.nicholson@vasquez.org,2018-03-19,Software Engineer,HR,72276.75,2002,9576 Hobbs Wall Apt. 216,Meghanport,NE,96226,1975-12-14,On Leave
1360,Karl,Murphy,karl.murphy@king-waters.com,2017-04-12,Project Manager,Analytics,59895.31,,054 Lawson Burg,Port Robert,MH,04411,1989-04-13,On Leave
1361,Laura,Skinner,laura.skinner@@company.com,2022-07-13,Project Manager,Sales,128907.7,2002,575 Munoz Field,Pattersonview,SC,97597,1965-10-24,On Leave
1362,Renee,Kennedy,renee.kennedy@garcia.com,2025-11-13,PROJECT MANAGER,analytics,"$81,663.14",2002,62981 Martinez Shores,Tomtown,AL,69358,1998-01-06,Inactive
1363,Philip,Robertson,PHILIP.ROBERTSON@CAMPBELL.NET,2016-10-03,software engineer,hr,"$131,520.52",2003,0893 Melissa Dale Apt. 701,Carltown,WA,24828,1979-12-21,Inactive
1364,Deborah,Gaines,deborah@federal.com,2020-02-04,Data Analyst,Analytics,"$136,395.34",,270 Malone Springs,Port Christineland,WI,94213,1965-07-01,Active
1365,Andrew,Davis,andrew.davis@carter-mccoy.org,2020-05-20,project manager,analytics,127540.67,2001,583 Joshua Spur,Port Tanya,MP,19858,1993-08-05,Inactive
1366,David,Pugh,david.pugh@hall.info,2021-01-29,Data Analyst,Analytics,44160.42,,304 Knight Burgs Apt. 981,Williamsshire,MN,27131,1987-11-06,Active
1367,Bailey,Woodard,bailey.woodard@hernandez.info,2025-05-06,Sales Representative,IT,127841.69,2003,3642 Ellis Crescent,Baileyside,NV,43500,1976-07-13,Active
1368,Autumn,Cordova,autumn.cordova@hicks.net,2023-06-09,HR Specialist,Sales,"$54,992.18",2003,96986 Sullivan Drive,East Sabrinamouth,MI,06815,1961-06-28,On Leave
1369,Laurie,Ward,laurie.ward@martinez-thomas.com,2020-01-19,Data Analyst,Analytics,52079.11,2002,815 Victoria Gardens,North Amy,KY,46643,2002-03-08,On Leave
1370,Lisa,Yates,lisa.yates@moreno-washington.info,2024-10-18,Software Engineer,IT,123000.14,2003,1529 Jason Alley,Martinezfort,PR,91781,1974-08-02,On Leave
1371,Dakota,Sanchez,dakota.sanchez@day-thompson.info,2019-08-31,Project Manager,HR,69806.27,2003,455 Timothy Crossing Apt. 362,Meaganhaven,FL,10937,1969-01-19,Inactive
1372,William,Garcia,william.garcia@little.com,2020-11-11,Sales Representative,HR,"$92,657.82",2001,145 Ashley Bypass,Nortonshire,CO,26312,1984-02-23,Active
1373,Jennifer,Jackson,jennifer.jackson@kirby-ellis.com,2025-11-13,PROJECT MANAGER,hr,145740.74,2002,667 Blevins Lights Suite 358,Charlenefurt,MO,39268,1974-05-15,On Leave
1374,Gordon,Perry,gordon.perry@fernandez.info,2020-07-17,HR Specialist,HR,"$73,210.32",,7418 Obrien Flat,West Kyle,DE,28419,1999-07-03,Active
1375,Charles,Cardenas,charles.cardenas@huff.com,2026-04-23,Project Manager,Marketing,89557.46,2002,596 Samantha Groves,East Catherinemouth,UT,64263,1966-02-11,Inactive
1376,Walter,Nguyen,walter.nguyen@nelson.com,2017-07-10,HR Specialist,IT,"$141,650.51",2001,174 Lisa Islands Apt. 478,Kathleenfort,KY,45125,2003-03-16,Inactive
1377,Andrew,Bailey,andrew.bailey@rowland.com,2017-02-24,Data Analyst,IT,112536.88,2003,5725 Gonzales Lakes,South Kennethburgh,MD,55857,1975-08-03,Active
1378,John,Flores,john.flores@cox.com,2017-05-15,HR Specialist,Marketing,149022.5,2003,3392 Shawn Ranch Suite 459,Wrightchester,UT,48009,1962-09-04,Inactive
1379,Arthur,Cook,arthur.cook@farrell-pitts.com,2017-10-28,Software Engineer,Marketing,92106.89,,8435 Mason Corner Suite 305,Danielshaven,UT,03637,1995-02-22,Active
1380,Gregory,Velez,gregory.velez@clarke.com,2016-06-13,PROJECT MANAGER,SALES,52993.26,2001,3886 Jacob Radial,Ryanside,CO,87316,1965-09-07,On Leave
1381,Carol,Davidson,carol.davidson@weaver-rojas.org,2019-09-30,Sales Representative,Sales,149417.19,2002,1713 Misty Pass,Garciaburgh,KS,06083,1987-01-10,Active
1382,Jennifer,Duarte,jennifer.duarte@schmitt.com,2021-07-06,Project Manager,HR,117813.62,2001,336 Morgan Ridge Apt. 681,Port Brian,ME,48257,1993-11-06,Active
1383,Caitlin,Perkins,,2021-12-22,Sales Representative,Sales,144124.54,2003,32173 Harper Bypass,West Arianachester,AZ,43429,1982-11-25,Inactive
1384,Marcia,Morgan,marcia.morgan@morris.biz,2021-01-24,HR Specialist,Marketing,109305.25,2001,470 Walsh Court Suite 123,South Barbara,NY,13809,2001-09-26,On Leave
1385,Evelyn,Stevens,evelyn.stevens@waters-moore.com,2019-01-16,Software Engineer,IT,40077.8,2001,93928 Gregory Alley,Ginabury,OR,38888,1966-11-16,Inactive
1386,Kimberly,Hill,KIMBERLY.HILL@BRADFORD-WILLIAMS.COM,2018-12-02,data analyst,HR,"$111,351.71",2001,404 Elizabeth Springs,South Michael,HI,52422,1987-09-28,Inactive
1387,Thomas,Cochran,thomas.cochran@smith.com,2018-03-07,Data Analyst,Marketing,50305.37,,455 Kelli Locks Apt. 977,Johnborough,OH,58236,1993-12-07,Inactive
1388,Donna,Jensen,donna.jensen@company,2023-10-07,SALES REPRESENTATIVE,MARKETING,128077.41,2002,041 Munoz Glen Suite 490,East Barbarafurt,CA,92666,1967-05-07,On Leave
1389,Nancy,Bradley,nancy.bradley@keith-smith.com,2020-04-28,SALES REPRESENTATIVE,HR,113247.44,2002,11476 Browning Route Suite 745,Port Graceburgh,SC,84760,2000-03-13,Inactive
1390,Blake,Lopez,blake.lopez@andrews.com,2025-06-13,Data Analyst,IT,149803.1,,7666 Craig Forks,Davidstad,SC,48498,1990-04-24,Inactive
1391,Lisa,Good,lisa.good@smith.com,2024-04-03,sales representative,HR,132047.11,2001,866 Andrew Lakes Suite 165,East Christian,SD,08165,1984-05-13,Inactive
1392,Jenny,Cardenas,jenny@employee.com,2021-12-11,Sales Representative,Sales,"$135,369.87",,3833 David Summit,West Crystalbury,KS,25520,1972-12-12,On Leave
1393,Aaron,Gill,aaron.gill@ashley.info,2026-09-08,HR Specialist,IT,"$44,771.58",2003,69837 Monica Branch Suite 639,East Brett,AZ,60376,1978-12-21,Inactive
1394,Angela,Smith,angela.smith@stephens.biz,2021-04-24,HR Specialist,Sales,"$55,403.33",2002,38500 Chavez Bypass Apt. 102,Lake Amyburgh,IN,85721,1970-05-05,Inactive
1395,Karen,Brown,karen.brown@stewart-harrison.org,2026-05-02,HR Specialist,Sales,"$110,995.59",,62389 Huerta Trafficway Suite 000,North Matthew,MP,94468,1968-05-13,On Leave
1396,Michelle,Wilson,michelle.wilson@moore.biz,2021-07-03,Project Manager,IT,82134.26,2003,90627 Traci Gardens,Port Pamelaview,GU,91430,1976-05-19,On Leave
1397,Michael,Walker,michael.walker@miller.com,2020-12-28,Data Analyst,Marketing,"$96,235.31",2002,6188 Jessica Curve,Sarahville,CA,75351,1995-05-07,Inactive
1398,Regina,Jones,regina.jones@williams.com,2018-01-08,Sales Representative,Sales,115462.03,2002,11944 Anderson Greens Apt. 192,Cindymouth,NM,92870,1980-06-13,Inactive
1399,Susan,Rodriguez,,2021-06-19,Software Engineer,HR,70862.42,2002,200 Matthew Estate,North Juan,DC,81079,1994-05-02,Active
1400,Beth,Miller,beth.miller@johns-diaz.com,2021-01-27,HR Specialist,IT,"$70,524.18",2001,918 Courtney Cape Suite 167,East Stephen,WV,69337,1987-02-18,Active
1401,Rebecca,Richards,rebecca.richards@jimenez.com,2017-09-21,Project Manager,Analytics,"$61,263.34",2001,0367 Hicks Pass Apt. 316,Catherineport,AZ,06466,1960-08-22,Active
1402,Larry,King,larry.king@marsh.com,2016-10-12,Data Analyst,Marketing,69957.49,2001,78345 Meyer Crescent Apt. 791,Lake Thomasberg,PA,02785,1980-08-26,Active
1403,Courtney,Smith,,2018-11-30,Data Analyst,Analytics,128760.3,2001,0536 Owens Keys Suite 134,Port Robert,IN,82473,2001-12-20,On Leave
1404,Guy,Huynh,guy.huynh@williams.com,2024-09-26,HR Specialist,Sales,91474.02,2001,05417 Andrew Lodge,New Waynemouth,NV,93031,1988-09-16,Active
1405,Hannah,Moore,hannah.moore@gardner.com,2020-11-26,Software Engineer,HR,49563.72,2002,80725 Gregory Stravenue Apt. 742,North Michelle,GU,26353,1984-06-16,Inactive
1406,Scott,Anderson,scott.anderson@nelson.com,2024-02-26,HR SPECIALIST,IT,"$105,085.99",,313 Ashley Falls Apt. 801,West Zachary,RI,18206,1997-08-29,On Leave
1407,Carol,Bruce,carol.bruce@perry.com,2018-05-16,Data Analyst,HR,104676.45,2001,745 Ryan Circle Apt. 593,New Kenneth,MO,05069,1974-07-31,On Leave
1408,Tony,Wells,,2023-04-08,HR Specialist,Sales,75812.26,,60958 Grant Light Apt. 606,Tammystad,NJ,58029,1985-07-25,On Leave
1409,Sarah,Murray,sarah.murray@gillespie.net,2022-11-02,Data Analyst,Sales,73319.54,2003,21177 Thompson Junction Apt. 813,Hortontown,DC,62202,1974-08-23,On Leave
1410,Logan,Shah,logan.shah@salazar-yates.com,2021-12-13,PROJECT MANAGER,SALES,99907.32,2003,80635 Ramos Crossing Apt. 219,East Sarah,ME,89807,1964-11-12,Inactive
1411,Warren,Turner,warren.turner@fox-nicholson.biz,2024-06-03,SOFTWARE ENGINEER,marketing,89009.99,2002,7584 Frank Lane Suite 747,Kimberlychester,WY,86638,1999-04-17,On Leave
1412,Paul,Dawson,paul.dawson@bennett-cooper.com,2019-08-10,Project Manager,Analytics,120396.84,2001,69951 Welch Inlet,West Jason,NY,98935,1977-04-16,Inactive
1413,Michael,Mcdonald,michael.mcdonald@olson-mayer.com,2021-03-12,Data Analyst,Sales,141084.01,2001,357 Mcclain Place Apt. 038,Alexanderbury,MP,53639,1991-09-16,On Leave
1414,Gerald,Henry,gerald.henry@jackson.com,2024-08-15,SALES REPRESENTATIVE,MARKETING,116093.24,,25463 Emily Brook Apt. 736,Lake Linda,PA,36290,1997-09-03,Active
1415,Robert,Shaffer,robert.shaffer@patterson.com,2026-06-19,Sales Representative,Marketing,43339.49,2003,776 Schultz Track,Christopherfurt,AZ,11472,1974-11-07,On Leave
1416,Alex,Adams,alex.adams@harris.com,2016-11-07,Project Manager,Marketing,95590.75,2002,3476 Green Estate Suite 032,Finleyton,NY,12672,1985-09-27,On Leave
1417,Bryan,Deleon,bryan.deleon@simon-garner.net,2016-12-13,project manager,IT,"$56,031.53",2003,47247 Lawrence Alley Apt. 918,North Jason,SC,36947,2001-01-18,Inactive
1418,Vernon,Blake,,2021-11-14,HR Specialist,HR,48689.39,,1128 Mallory Plains,Mckinneyton,NY,26508,1977-12-16,On Leave
1419,Kayla,Wong,kayla.wong@lloyd.com,2022-04-02,Software Engineer,HR,87992.58,2001,10665 Rebecca Grove Apt. 566,Chaseside,CA,51577,1971-03-29,On Leave
1420,John,Gordon,john.gordon@duncan.com,2020-09-11,Sales Representative,Analytics,"$112,291.07",2002,62151 Joseph Causeway,East Gary,WI,82905,1995-01-29,Inactive
1421,Joshua,Fields,joshua@.com,2020-12-18,Data Analyst,IT,123215.41,2001,101 Zachary Club Suite 529,East Lindsaybury,FL,50241,1982-02-10,Inactive
1422,Heather,Johnson,heather.johnson@montgomery-mcintyre.biz,2017-04-15,Software Engineer,Analytics,"$40,056.44",2002,6903 Brian Parks,Millerstad,WA,32672,1977-10-03,On Leave
1423,Cindy,Sanchez,cindy.sanchez@price-mills.com,2023-08-15,Data Analyst,HR,66056.62,,941 Nunez Locks Suite 672,North Victor,FM,66308,1977-12-02,Active
1424,Dawn,Obrien,dawn.obrien@mitchell.com,2022-07-15,SALES REPRESENTATIVE,ANALYTICS,139604.96,,04971 Gonzalez Knolls Apt. 541,North Barbara,PW,27882,1966-01-14,Inactive
1425,Randall,Lewis,randall.lewis@winters-adams.org,2024-11-04,Data Analyst,Sales,118081.46,,311 Laura Fort Suite 801,Lake Michael,UT,26488,1973-08-09,On Leave
1426,Craig,Church,craig.church@myers.com,2018-09-08,Data Analyst,Analytics,149321.43,2002,5368 Bush Inlet Suite 382,Jenniferborough,TN,49357,1997-03-30,Active
1427,Jimmy,Long,jimmy.long@baxter-cook.com,2024-09-06,Project Manager,Marketing,"$114,989.73",,342 Hall Rapids,Catherinechester,WY,64336,1960-11-22,Active
1428,Maria,Smith,,2022-07-03,HR Specialist,Marketing,"$100,116.87",2002,17128 Hunter Green,Perryhaven,GU,45565,1971-06-15,Inactive
1429,Michael,Murphy,michael.murphy@wallace-knight.info,2019-08-13,data analyst,HR,80822.55,2003,67180 David Route,Andersenton,PW,37230,2003-12-14,Inactive
1430,Matthew,Aguilar,matthew.aguilar@allen.com,2022-01-11,Data Analyst,Sales,76160.92,2002,5330 Parsons Courts,Lake Jim,DE,76288,2001-02-13,Inactive
1431,Kevin,Smith,kevin.smith@shea.com,2026-05-25,HR Specialist,Marketing,116420.4,2003,9683 Ryan Street Suite 515,New Amanda,KS,02236,1993-12-25,Active
1432,Jeffrey,Welch,jeffrey.welch@brown.org,2018-07-12,Project Manager,Marketing,115879.03,2002,423 Alyssa Plaza Suite 135,Barrtown,IL,67925,1963-08-18,Inactive
1433,Elizabeth,Jones,elizabeth.jones@blair-ford.com,2020-04-11,Software Engineer,HR,67745.52,2001,83378 Sara Bypass Apt. 187,Dalefort,PR,41181,1980-04-27,On Leave
1434,Luis,Newman,luis.newman@@company.com,2022-04-23,Sales Representative,Sales,"$147,075.32",2002,54895 Perry Corner,West Alisonborough,PW,39729,1991-05-07,Active
1435,Todd,Koch,todd.koch@johnson.com,2017-01-09,Data Analyst,Analytics,63022.44,2003,0276 Judith Keys,West Kelsey,OR,08720,1964-04-15,On Leave
1436,Michelle,Munoz,michelle.munoz@franklin-daniel.com,2016-12-18,Software Engineer,Sales,"$113,235.33",2002,550 Robert Dale,Patrickside,AZ,47294,2003-02-04,Inactive
1437,James,Ball,james.ball@anderson.biz,2026-11-01,Sales Representative,HR,89612.57,2002,452 Justin Way,New Michael,IN,18474,2000-11-15,Active
1438,Tina,Hart,tina.hart@wood.biz,2020-07-02,hr specialist,marketing,"$144,302.86",2003,329 Scott Oval Suite 129,New Joseph,CO,27294,1987-03-29,On Leave
1439,Katherine,Walker,katherine.walker@chase-chen.com,2018-12-06,Software Engineer,Marketing,142285.66,2001,4067 Chandler Court Apt. 856,Rebeccamouth,VA,53525,1999-10-26,Active
1440,Matthew,Thomas,MATTHEW.THOMAS@WYATT-HOGAN.COM,2024-07-28,Sales Representative,Sales,96599.49,2003,05327 Estrada Skyway,Palmerton,GA,19927,1996-03-18,Inactive
1441,Victor,Hunter,victor.hunter@nguyen.com,2016-07-19,Software Engineer,Marketing,45588.74,2003,7416 Michael Radial,Hallside,ME,28442,1971-03-20,Inactive
1442,Nancy,Elliott,nancy.elliott@wright.info,2016-04-16,HR Specialist,IT,"$122,805.38",2003,23366 Spears Springs Suite 832,Zacharyside,WY,75966,1962-06-21,On Leave
1443,James,Williams,james.williams@phillips.com,2022-09-21,Data Analyst,Analytics,69943.67,2001,0955 Tyler Extensions,Lake Ashleyport,FM,31604,1987-10-17,Inactive
1444,Laurie,Ellison,laurie.ellison@richmond.com,2017-12-18,hr specialist,marketing,61623.47,2001,6517 Smith Cliff,Chelseashire,MH,36566,1965-07-06,On Leave
1445,Julia,Hoover,julia.hoover@fields.com,2017-06-10,software engineer,SALES,43322.39,2002,86241 Lin Shore Suite 082,Chelseabury,DE,82264,1981-06-12,Inactive
1446,Sherri,Vargas,sherri.vargas@owens.biz,2024-07-19,Data Analyst,Sales,99730.67,2001,6524 Gentry Rue Suite 468,New Andrew,FM,96399,1989-08-15,Inactive
1447,Sara,Francis,sara.francis@neal.com,2021-12-07,HR Specialist,HR,117341.22,2003,607 Marsh Lock,Stevenborough,ND,24418,1995-12-21,Active
1448,Connie,Anderson,connie@main.com,2019-10-07,HR Specialist,Analytics,"$136,255.74",2003,74209 Jennifer Lakes,Caitlinfurt,AL,78614,1973-05-13,Inactive
1449,Heather,Conner,heather.conner@tran-pratt.com,2016-09-29,Data Analyst,HR,"$85,827.74",2003,81657 Charlotte Path,Beckbury,AR,21372,1997-10-21,Inactive
1450,Tanner,Wilson,,2025-12-11,Data Analyst,Sales,123678.16,,6007 Myers Union,Ryanberg,FL,66744,1976-11-18,Active
1451,Mackenzie,Watts,mackenzie.watts@@company.com,2024-10-06,project manager,analytics,79149.92,,4241 Chris Green Apt. 057,South Leonard,PR,51453,1999-09-18,Active
1452,Kenneth,Young,kenneth.young@martinez.biz,2020-10-31,Data Analyst,Sales,83508.14,,257 Hannah Expressway Suite 146,South Lindastad,OR,64788,1984-07-30,Inactive
1453,Sarah,Harper,sarah.harper@torres.com,2024-12-28,Sales Representative,HR,132980.9,2001,839 Calvin Junctions Apt. 074,New Angelaview,FM,18376,1981-08-31,On Leave
1454,Christopher,Montoya,christopher.montoya@company,2021-05-19,Sales Representative,Marketing,"$58,098.31",,41811 Olson View Suite 501,Lisabury,PR,16244,1994-01-09,Inactive
1455,Michael,Garner,michael.garner@jones-mitchell.com,2025-05-22,hr specialist,HR,118997.86,2003,79506 Adams Viaduct Apt. 876,East Alexandraton,CO,23671,1972-11-09,On Leave
1456,Garrett,Fleming,garrett.fleming@marks.com,2021-05-12,sales representative,marketing,134262.66,2001,202 April Bridge,Griffinfurt,WV,99598,1973-07-26,Inactive
1457,Lydia,Frank,lydia.frank@james.biz,2024-12-23,Data Analyst,HR,45662.99,,977 Keller Light,East Kerri,GU,67335,1967-11-17,Inactive
1458,Brittany,Baker,brittany.baker@parrish.com,2023-06-28,HR SPECIALIST,marketing,93923.26,,3426 Sims Points,Reneeshire,AK,83361,1960-10-10,On Leave
1459,Holly,Murray,holly.murray@rowe.com,2025-01-09,Project Manager,Sales,125821.67,2001,4370 Connie Street,Turnershire,MA,83875,1963-09-06,Active
1460,Gregory,Ferguson,gregory.ferguson@@company.com,2024-01-22,data analyst,marketing,129539.63,2003,16553 Levy Parkway,Port Amy,VA,81500,1983-12-24,On Leave
1461,Thomas,Andrews,thomas.andrews@johnson.com,2017-12-13,HR Specialist,Sales,57533.33,2002,820 Brenda Viaduct Suite 583,Lake Juliamouth,GA,51417,1989-04-21,Inactive
1462,Margaret,Nicholson,margaret.nicholson@conley-ellis.org,2016-12-24,HR Specialist,Marketing,47268.01,2002,90231 Flynn Wall,Madisontown,DC,31857,1976-01-17,On Leave
